ano,cidade,foto_url,km,link,loja,preco,titulo
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/062acf4c-e2ee-4d83-8d2b-6690cb39a8c4.webp,KM 130.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/asx-20-4x4-16v-gasolina-4p-automatico-2298398,Malentachi Veículos,"R$59.900,00",Mitsubishi ASX 2.0 4X4 16V GASOLINA 4P AUTOMÁTICO 4 portas 2012 Malentachi Veículos Sorocaba
2023,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/7b2b122b-c626-4ab1-99ad-f6104cd42b17.webp,KM 51.606,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/taos-14-250-tsi-total-flex-highline-automatico-2293533,Localiza Nossa Senhora,"R$151.990,00",Volkswagen TAOS 1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO 4 portas 2023 Localiza Nossa Senhora Campinas
1998,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/fc6f0727-c6db-43f1-83c6-9fcbebb2bbd5.webp,KM 258.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/ranger-40-xlt-4x2-cs-v6-12v-texas-edition-2292697,Automoveis Robinho,"R$69.900,00",FORD RANGER 4.0 XLT 4X2 CS V6 12V TEXAS EDITION 2 portas 1998 Automoveis Robinho Sorocaba
2011,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/bda5f08e-4943-4de4-bce1-5e8346b882ee.webp,KM 84.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mini-cooper-16-s-16v-2292415,Automoveis Robinho,"R$79.900,00",MINI MINI COOPER 1.6 S 16V 2 portas 2011 Automoveis Robinho Sorocaba
2022,Cabreúva,https://www.comprecar.com.br/storage/vehicles/thumb/c2a3ae46-bf90-4e33-b1ec-841ddfa69809.webp,KM 64.232,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/cabreuva/maverick-20-ecoboost-lariat-fx4-2285578,Prado Motors,"R$160.900,00",FORD MAVERICK 2.0 Ecoboost Lariat FX4 4 portas 2022 Prado Motors Cabreúva
1980,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/7657b156-e10b-453a-824d-57c112eca48a.webp,KM 99.999,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fusca-1300-2292678,GGVA Veiculos,"R$31.900,00",Volkswagen FUSCA 1300 2 portas 1980 GGVA Veiculos Sorocaba
2007,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/767b8d8f-cf05-4914-8d15-77448cd82dbf.webp,KM 177.693,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/pajero-tr4-20-20-flex-16v-4x4-aut-2292718,GGVA Veiculos,"R$43.900,00",Mitsubishi Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Aut. 5 portas 2007 GGVA Veiculos Sorocaba
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a0a608fb-f921-4d23-8ece-4bc9afda5cef.webp,KM 89.546,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/prisma-sed-lt-14-8v-flexpower-4p-aut-2292688,GGVA Veiculos,"R$63.900,00",CHEVROLET PRISMA Sed. LT 1.4 8V FlexPower 4p Aut. 5 portas 2017 GGVA Veiculos Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/f7acdb10-d518-4933-9133-973df0c36e6e.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-8v-evo-like-2296093,Mega Veículos,"R$50.000,00",Fiat MOBI 1.0 8V EVO Like. 4 portas 2020 Mega Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/733953cf-2d56-46f1-8e65-3fa373c8dc7c.webp,KM 15.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/renegade-13-t270-turbo-night-eagle-2298079,Mega Veículos,"R$130.000,00",JEEP RENEGADE 1.3 T270 Turbo Night Eagle 4 portas 2024 Mega Veículos Sorocaba
2025,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/1a174501-4612-4ea9-a9d4-4e6685a6f502.webp,KM 8.574,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/strada-13-firefly-flex-freedom-cd-manual-2297502,Localiza Moraes Salles,"R$123.990,00",Fiat STRADA 1.3 FIREFLY FLEX FREEDOM CD MANUAL 4 portas 2025 Localiza Moraes Salles Campinas
2019,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ff9c8827-4168-4961-8434-9de2bb9ad358.webp,KM 74.236,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-hatch-activ-14-8v-flex-5p-aut-2292685,GGVA Veiculos,"R$70.900,00",CHEVROLET ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. 5 portas 2019 GGVA Veiculos Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/853eeca0-7eb7-4111-a668-85326f75e905.webp,KM 69.733,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/nivus-highline-10-200-tsi-flex-aut-2292672,GGVA Veiculos,"R$106.900,00",Volkswagen Nivus Highline 1.0 200 TSI Flex Aut. 5 portas 2021 GGVA Veiculos Sorocaba
2013,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/515445a8-ba48-445d-b374-f02da6535c23.webp,KM 120.200,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/ka-10-mpi-8v-2292732,Ribeiro Veiculos Multimarcas,"R$30.900,00",FORD KA 1.0 MPI 8V 2 portas 2013 Ribeiro Veiculos Multimarcas Jundiaí
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e93b42c6-2eef-49b9-80ab-67f28df9a50a.webp,KM 50.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/compass-longitude-20-4x2-flex-16v-aut-2292676,GGVA Veiculos,"R$105.900,00",JEEP COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut. 4 portas 2021 GGVA Veiculos Sorocaba
2017,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/4be83d72-61a6-4893-b4b3-06e95945530d.webp,KM 84.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/duster-20-dynamique-4x2-16v-2292714,Caenz Motors,"R$62.500,00",Renault DUSTER 2.0 Dynamique 4X2 16V 4 portas 2017 Caenz Motors Itu
2012,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/3f698480-74cc-4d23-9d0c-ae6e3c292f13.webp,KM 139.300,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/corsa-14-mpfi-maxx-8v-2292710,Ribeiro Veiculos Multimarcas,"R$36.900,00",CHEVROLET CORSA 1.4 MPFI Maxx 8V 4 portas 2012 Ribeiro Veiculos Multimarcas Jundiaí
2019,Suzano,https://www.comprecar.com.br/storage/vehicles/thumb/3516f233-1ec1-4b06-91e7-416516aef2f9.webp,KM 88.006,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/suzano/city-15-exl-16v-2276996,Toyota Tsusho Suzano,"R$83.980,00",Honda CITY 1.5 EXL 16V 4 portas 2019 Toyota Tsusho Suzano Suzano
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a5613fa3-17f8-47bc-b189-a971e421189f.webp,KM 129.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-10-evo-vivace-8v-2298122,Vimar Veiculos,"R$24.900,00",Fiat UNO 1.0 EVO Vivace 8V 2 portas 2016 Vimar Veiculos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a02d57ef-a6d3-439d-8261-857679009638.webp,KM 54.791,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/strada-13-firefly-flex-freedom-cd-manual-2271048,Ômega Comendador,"R$106.900,00",Fiat STRADA 1.3 FIREFLY FLEX FREEDOM CD MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/97666d59-2a43-421d-bc1e-ecba3221e3e3.webp,KM 213.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/fit-14-lx-16v-2292706,Ribeiro Veiculos Multimarcas,"R$51.900,00",Honda FIT 1.4 LX 16V 4 portas 2014 Ribeiro Veiculos Multimarcas Jundiaí
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/4de6bce0-7f96-4aa8-9d69-7b7d04d12edc.webp,KM 38.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/kwid-kwid-zen-10-flex-12v-5p-mec-2291664,D Black Motors,"R$54.900,00",Renault Kwid KWID Zen 1.0 Flex 12V 5p Mec. 4 portas 2023 D Black Motors Jundiaí
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/64d5332f-5ef9-48d7-be92-ce652c9629d7.webp,KM 17.400,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/kwid-kwid-outsider-10-flex-12v-5p-mec-2291166,D Black Motors,"R$64.900,00",Renault Kwid KWID OUTSIDER 1.0 Flex 12V 5p Mec. 4 portas 2024 D Black Motors Jundiaí
2025,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/64259eb9-dc28-47c7-8007-f0ed33509c64.webp,KM 7.096,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/kardian-techno-flex-10-tb-12v-5p-aut-2289837,D Black Motors,"R$111.900,00",Renault Kardian Techno Flex 1.0 TB 12V 5p Aut. 4 portas 2025 D Black Motors Jundiaí
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/400d2fc6-70a2-433e-9e07-195b3caf1fb1.webp,KM 56.650,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/sentra-exclusive-20-16v-aut-2286585,D Black Motors,"R$135.900,00",NISSAN Sentra Exclusive 2.0 16V Aut. 4 portas 2023 D Black Motors Jundiaí
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a0a53465-040b-403d-a2b9-3f078d983818.webp,KM 77.416,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-10-turbo-2292694,Thijuca Veículos Zona Oeste,"R$74.990,00",CHEVROLET ONIX 1.0 Turbo 4 portas 2020 Thijuca Veículos Zona Oeste Sorocaba
2023,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/876974b4-93f3-474d-847a-b8d005d71b65.webp,KM 87.575,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/onix-10-flex-manual-2297891,Localiza Moraes Salles,"R$65.890,00",CHEVROLET ONIX 1.0 FLEX MANUAL 4 portas 2023 Localiza Moraes Salles Campinas
2017,Paulista,https://www.comprecar.com.br/storage/vehicles/thumb/34f0251a-3f42-4f96-a47b-2163ad38496c.webp,KM 115.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/varzea-paulista/q3-14-tfsi-ambiente-flex-4p-s-tronic-2290625,Lucena Veiculos 02 Várzea,"R$99.900,00",Audi Q3 1.4 Tfsi Ambiente Flex 4P S Tronic 4 portas 2017 Lucena Veiculos 02 Várzea Paulista
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/5177e4d4-b89a-4587-9cdd-1cfbbfe64b29.webp,KM 49.250,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-10-mpi-track-manual-2296688,Localiza General,"R$69.290,00",Volkswagen POLO 1.0 MPI TRACK MANUAL 4 portas 2024 Localiza General Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/7c4df459-7067-45cd-b09a-0f3503afde11.webp,KM 37.182,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-like-2292660,Thijuca Veículos Zona Oeste,"R$59.990,00",Fiat MOBI 1.0 EVO Like. 4 portas 2024 Thijuca Veículos Zona Oeste Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0c203083-7175-4be3-bea1-2cfe1de9cde5.webp,KM 204.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/gol-10-8v-2292658,Ressio Multimarcas,"R$23.900,00",Volkswagen GOL 1.0 8V 2 portas 2013 Ressio Multimarcas Sorocaba
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/7d207a78-9913-416e-b1b9-7e88ad1ab775.webp,KM 125.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/duster-16-dynamique-4x2-16v-2292654,Ribeiro Veiculos Multimarcas,"R$55.900,00",Renault DUSTER 1.6 Dynamique 4X2 16V 4 portas 2014 Ribeiro Veiculos Multimarcas Jundiaí
2016,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/c7151d40-1a9a-402b-a3ab-8c94aa721602.webp,KM 161.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/saveiro-16-mi-trendline-cs-8v-2292640,Ribeiro Veiculos Multimarcas,"R$49.900,00",Volkswagen SAVEIRO 1.6 MI Trendline CS 8V 2 portas 2016 Ribeiro Veiculos Multimarcas Jundiaí
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0655d84e-12e4-46af-9630-715d13953d07.webp,KM 136.246,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-10-evo-way-8v-2292605,Della Automóveis,"R$30.890,00",Fiat UNO 1.0 EVO WAY 8V 4 portas 2012 Della Automóveis Sorocaba
2020,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/791315e3-ba33-4ab7-a261-9cb39fbbaae4.webp,KM 69.814,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/civic-sedan-exl-20-flex-16v-aut4p-2291279,D Black Motors,"R$129.900,00",Honda Civic Sedan EXL 2.0 Flex 16V Aut.4p 4 portas 2020 D Black Motors Jundiaí
2024,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/2c220051-42cd-4fec-b3a4-385d895daf04.webp,KM 40.605,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/hb20s-10-tgdi-flex-comfort-plus-automatico-2293612,Localiza Amoreiras,"R$92.990,00",Hyundai HB20S 1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO 4 portas 2024 Localiza Amoreiras Campinas
2019,Paulo,https://www.comprecar.com.br/storage/vehicles/thumb/15905220-3543-4efa-8aa7-d64affeb0848.webp,KM 77.290,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-paulo/a3-14-tfsi-flex-sedan-prestige-plus-25-anos-tiptronic-2267151,Tsusho Auto São,"R$122.890,00",Audi A3 1.4 TFSI FLEX SEDAN PRESTIGE PLUS 25 ANOS TIPTRONIC 4 portas 2019 Tsusho Auto São Paulo
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/942c75cd-7254-41e0-88b3-8e23af81f97e.webp,KM 40.607,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-10-turbo-flex-plus-premier-automatico-2293868,Localiza General,"R$97.790,00",CHEVROLET ONIX 1.0 TURBO FLEX PLUS PREMIER AUTOMÁTICO 4 portas 2024 Localiza General Sorocaba
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/905bead7-267a-452e-aa3d-b76e646f605a.webp,KM 41.101,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/compass-s-t270-13-tb-4x2-flex-aut-2291293,D Black Motors,"R$165.900,00",JEEP COMPASS S T270 1.3 TB 4x2 Flex Aut. 4 portas 2023 D Black Motors Jundiaí
2013,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/eff57c5d-0239-4d92-b302-f134b41bf675.webp,KM 105.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/one-16-16v-gasolina-2p-automatico-2292600,Automóveis Bom Jesus,"R$61.900,00",MINI One 1.6 16V Gasolina 2P Automático 2 portas 2013 Automóveis Bom Jesus Jundiaí
2019,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/84694a68-3cc8-4d00-b599-013eb6411d26.webp,KM 113.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/captur-16-16v-sce-life-2290130,Ressio Multimarcas,"R$73.900,00",Renault CAPTUR 1.6 16V SCE Life 4 portas 2019 Ressio Multimarcas Sorocaba
2018,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0b884c66-f915-4e77-897d-52d4803d3860.webp,KM 87.299,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/compass-20-16v-longitude-4x4-2284178,Cardoso Filho Automóveis,"R$102.900,00",JEEP COMPASS 2.0 16V Longitude 4X4 4 portas 2018 Cardoso Filho Automóveis Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2a27dd71-92eb-4802-b696-d39ab501b795.webp,KM 35.246,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16vstart-exclusive-2287447,Cardoso Filho Automóveis,"R$115.900,00",NISSAN KICKS 1.6 16vstart Exclusive 4 portas 2023 Cardoso Filho Automóveis Sorocaba
2013,Votorantim,https://www.comprecar.com.br/storage/vehicles/thumb/501c6eb8-c167-45b5-bac2-35770876e111.webp,KM 209.667,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/votorantim/palio-10-mpi-attractive-8v-2292576,Auto Nexus,"R$36.900,00",Fiat PALIO 1.0 MPI Attractive 8V 4 portas 2013 Auto Nexus Votorantim
2009,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/abca214f-3fb5-4ecd-a293-46f4153e810b.webp,KM 160.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-16-mi-8v-e-2298157,Vimar Veiculos,"R$30.900,00",Volkswagen POLO 1.6 MI 8V E 4 portas 2009 Vimar Veiculos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/dfbcbc84-3b60-4a57-8d85-543b5f0a265c.webp,KM 46.391,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-sense-10-flex-12v-mec-2292681,GGVA Veiculos,"R$69.900,00",Hyundai HB20 Sense 1.0 Flex 12V Mec. 5 portas 2024 GGVA Veiculos Sorocaba
2018,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/6be74d86-b92b-46af-a110-1d745dfc4e3e.webp,KM 72.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/versa-16-16v-sv-2257323,Vimar Veiculos,"R$56.900,00",NISSAN VERSA 1.6 16V SV 4 portas 2018 Vimar Veiculos Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/84194dae-6622-401b-924a-8c14fb7d5b84.webp,KM 35.569,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tracker-premier-12-turbo-12v-flex-aut-2288145,Cardoso Filho Automóveis,"R$105.900,00",CHEVROLET TRACKER PREMIER 1.2 TURBO 12V FLEX AUT 4 portas 2021 Cardoso Filho Automóveis Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a3cf3091-de6e-4ad8-9c31-8bec68a410e1.webp,KM 26.471,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tracker-lt-10-turbo-12v-flex-aut-2289248,Cardoso Filho Automóveis,"R$109.900,00",CHEVROLET TRACKER LT 1.0 TURBO 12V FLEX AUT. 4 portas 2024 Cardoso Filho Automóveis Sorocaba
1992,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ca4ee6e5-0be4-405b-854e-62d93c8fe2d1.webp,KM 262.493,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/saveiro-16-c-cs-8v-2292547,Mega Veículos,"R$24.890,00",Volkswagen SAVEIRO 1.6 C CS 8V 2 portas 1992 Mega Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a83577ee-2c8f-40ea-81b3-af47f472de87.webp,KM 41.432,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-10-170-tsi-highline-2292546,Mega Veículos,"R$103.990,00",Volkswagen POLO 1.0 170 TSI Highline 4 portas 2024 Mega Veículos Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/66015533-6b87-49d2-8616-2b398f93c5d7.webp,KM 175.104,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/duster-16-dynamique-4x2-16v-2292550,UP Veiculos,"R$53.900,00",Renault DUSTER 1.6 Dynamique 4X2 16V 4 portas 2014 UP Veiculos Sorocaba
2010,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/32fd7a73-8579-456a-95ea-2343533e5f55.webp,KM 206.232,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-18-gli-16v-2292541,Mega Veículos,"R$57.890,00",Toyota COROLLA 1.8 GLI 16V 4 portas 2010 Mega Veículos Sorocaba
2010,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/98839528-9179-4df8-8d0d-ea420aabd5f4.webp,KM 149.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/zafira-20-mpfi-elegance-8v-2290857,Vimar Veiculos,"R$41.900,00",CHEVROLET ZAFIRA 2.0 MPFI Elegance 8V 4 portas 2010 Vimar Veiculos Sorocaba
2020,Sul,https://www.comprecar.com.br/storage/vehicles/thumb/dc9b42b6-e506-44ed-ab79-67974612984e.webp,KM 74.356,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-caetano-do-sul/captur-16-16v-sce-life-2293285,Toyota Tsusho São Caetano do Sul São Caetano do,"R$77.980,00",Renault CAPTUR 1.6 16V SCE Life 4 portas 2020 Toyota Tsusho São Caetano do Sul São Caetano do Sul
2021,Suzano,https://www.comprecar.com.br/storage/vehicles/thumb/94de8779-6bed-4030-a274-2d60ac736c4d.webp,KM 88.194,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/suzano/yaris-15-16v-sedan-xls-connect-2284714,Toyota Tsusho Suzano,"R$90.980,00",Toyota YARIS 1.5 16V Sedan XLS Connect 4 portas 2021 Toyota Tsusho Suzano Suzano
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/dbe4a814-ef94-4f4e-9e73-70578f85d4bd.webp,KM 70.085,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/208-16-16v-allure-2292539,Mega Veículos,"R$75.890,00",PEUGEOT 208 1.6 16V Allure 4 portas 2022 Mega Veículos Sorocaba
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/3dd95bc0-100b-47d6-83c0-08dbd14325e5.webp,KM 127.209,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16vstart-exclusive-2292536,Mega Veículos,"R$99.800,00",NISSAN KICKS 1.6 16vstart Exclusive 4 portas 2022 Mega Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b0350213-6248-4064-bcad-ae53777a31fa.webp,KM 37.182,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-like-2292533,Thijuca Veículos,"R$59.990,00",Fiat MOBI 1.0 EVO Like. 4 portas 2024 Thijuca Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/03a21217-b496-492c-8ee4-dbd6e3741eac.webp,KM 51.246,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/renegade-13-t270-turbo-longitude-2292530,Mega Veículos,"R$114.890,00",JEEP RENEGADE 1.3 T270 Turbo Longitude 4 portas 2024 Mega Veículos Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b87dca72-e377-4f27-a525-27dd039ad8f0.webp,KM 48.895,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/compass-13-t270-turbo-longitude-2292527,Mega Veículos,"R$132.800,00",JEEP COMPASS 1.3 T270 Turbo Longitude 4 portas 2023 Mega Veículos Sorocaba
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/c34c0bba-b798-4d7f-b94c-6f0d09980c24.webp,KM 139.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/hb20s-16-premium-16v-2292506,Ribeiro Veiculos Multimarcas,"R$56.900,00",Hyundai HB20S 1.6 Premium 16V 4 portas 2014 Ribeiro Veiculos Multimarcas Jundiaí
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/63f53eeb-f2a2-4fa0-a586-6536c9ee2067.webp,KM 41.244,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/virtus-10-170-tsi-4p-flex-automatico-2290550,GC Veículos Sorocaba,"R$105.990,00",Volkswagen VIRTUS 1.0 170 TSI 4P FLEX AUTOMÁTICO 4 portas 2025 GC Veículos Sorocaba Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d36dec9f-c265-4add-a172-7f962fd3af7e.webp,KM 15.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/strada-13-firefly-endurance-cs-2292409,Mega Veículos,"R$90.000,00",Fiat STRADA 1.3 Firefly Endurance CS 2 portas 2024 Mega Veículos Sorocaba
2023,Feliz,https://www.comprecar.com.br/storage/vehicles/thumb/b16a8fc1-4df4-4242-8ddd-fee5a5beae61.webp,KM 51.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/porto-feliz/fastback-13-turbo-270-limited-edition-2297423,Abel Porto,"R$108.000,00",Fiat FASTBACK 1.3 Turbo 270 Limited Edition 4 portas 2023 Abel Porto Feliz
2015,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/1dadc11c-8653-4a66-970b-04b109732146.webp,KM 137.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/hb20s-16-comfort-plus-16v-2292500,Ribeiro Veiculos Multimarcas,"R$56.900,00",Hyundai HB20S 1.6 Comfort Plus 16V 4 portas 2015 Ribeiro Veiculos Multimarcas Jundiaí
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ed93a163-1378-4343-aaac-f3e56b0b86df.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-14-evo-way-8v-2292499,M Fernandes Automarcas,"R$32.900,00",Fiat UNO 1.4 EVO WAY 8V 4 portas 2012 M Fernandes Automarcas Sorocaba
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/3c7ff4c6-47f6-4745-b826-da6c37e675ab.webp,KM 158.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/palio-10-mpi-attractive-8v-2292487,MR Multimarcas Veiculos,"R$44.990,00",Fiat PALIO 1.0 MPI Attractive 8V 4 portas 2016 MR Multimarcas Veiculos Sorocaba
